"dt_iso","temp","dew_point","feels_like","temp_min","temp_max","pressure","humidity","wind_speed","wind_deg","rain_1h","clouds_all"
"2020-01-12 06:00:00",2.35,1.19,-1.4,-0.84,7.06,1032,92,4,0,,39
"2020-01-12 07:00:00",1.92,0.76,-1.92,-1.49,5.74,1032,92,4,0,,0
"2020-01-12 08:00:00",2.45,0.98,2.45,-1.49,5.74,1033,90,0.45,202,,0
"2020-01-12 09:00:00",2.71,1.39,-0.95,0.05,6.3,1032,91,4,0,,0
"2020-01-12 10:00:00",5.38,2.9,2.33,0.36,10.19,1033,84,4,0,,0
"2020-01-12 11:00:00",7.71,3.94,7.71,6.51,10.95,1033,77,0.45,133,,0
"2020-01-12 12:00:00",10.54,5.51,9.5,9.05,12.76,1033,71,0.45,184,,0
"2020-01-12 13:00:00",11.89,5.53,10.83,10.27,13.18,1031,65,0.45,177,,0
"2020-01-12 14:00:00",13.17,6.06,12.16,11.93,14.84,1030,62,2.24,130,,0
"2020-01-12 15:00:00",12.23,5.4,11.15,10.61,13.34,1030,63,2.24,290,,20
"2020-01-12 16:00:00",11.49,5.58,10.44,10.77,13.94,1030,67,1.34,300,,0
"2020-01-12 17:00:00",10.56,5.53,9.53,9.73,11.67,1030,71,1.34,310,,0
"2020-01-12 18:00:00",8.66,5.04,8.66,6.77,10.95,1030,78,0.45,190,,37
"2020-01-12 19:00:00",7.96,5.08,7.96,5.77,9.63,1030,82,0.89,359,,65
"2020-01-12 20:00:00",7.1,5.09,7.1,4.49,10.4,1030,87,1,0,,90
"2020-01-12 21:00:00",6.24,4.24,4.81,3.38,9.29,1030,87,2,0,,41
"2020-01-12 22:00:00",5.79,3.8,5.79,2.83,7.41,1030,87,0.89,154,,80
"2020-01-12 23:00:00",5.32,3.97,2.89,4.77,8.73,1030,91,3,0,,100
"2020-01-13 00:00:00",4.88,3.38,2.61,3.93,8.73,1029,90,2.68,110,,100
"2020-01-13 01:00:00",4.5,2.85,0.54,1.16,8.18,1028,89,5.36,120,,99
"2020-01-13 02:00:00",4.33,2.03,1.04,1.16,7.41,1028,85,4,0,,0
"2020-01-13 03:00:00",3.81,1.69,0.39,1.16,6.51,1027,86,4.02,120,,0
"2020-01-13 04:00:00",3.5,1.38,0.6,1.16,7.06,1026,86,3.13,120,,0
"2020-01-13 05:00:00",3.35,1.24,0.79,1.16,7.06,1026,86,2.68,110,,0
"2020-01-13 06:00:00",2.04,0.42,-1.79,-0.64,6.51,1025,89,4.02,120,,0
"2020-01-13 07:00:00",2.06,0.13,2.06,-0.64,6.51,1026,87,0.89,359,,0
"2020-01-13 08:00:00",2.21,0.27,1.01,-0.49,4.93,1026,87,1.34,154,,0
"2020-01-13 09:00:00",2.48,0.54,2.48,0.51,5.23,1026,87,0.45,359,,0
"2020-01-13 10:00:00",4.45,1.82,4.45,0.76,7.93,1027,83,0.89,140,,0
"2020-01-13 11:00:00",7.26,3.5,4.64,5.51,10.95,1027,77,4,0,,40
"2020-01-13 12:00:00",7.62,4.57,7.13,6.26,12.06,1026,81,1.34,162,,75
"2020-01-13 13:00:00",9.02,5.39,8.71,7.93,12.28,1024,78,1.34,158,,94
"2020-01-13 14:00:00",11.25,6.59,10.34,10.72,13.39,1024,73,1.34,152,,86
"2020-01-13 15:00:00",11.2,6.74,10.31,9.08,12.33,1022,74,2.24,183,,75
"2020-01-13 16:00:00",11.43,6.77,10.53,9.63,13.39,1022,73,3.13,180,,75
"2020-01-13 17:00:00",11.35,6.69,10.45,9.63,12.83,1022,73,1.79,174,,75
"2020-01-13 18:00:00",11.23,6.97,10.37,9.63,12.83,1022,75,2.24,159,,75
"2020-01-13 19:00:00",11.24,6.78,10.35,10.15,12.83,1022,74,2.24,181,,75
"2020-01-13 20:00:00",11.22,7.15,10.38,9.63,12.93,1022,76,3.13,160,,75
"2020-01-13 21:00:00",11.31,7.62,10.53,9.63,12.93,1021,78,2.68,153,,75
"2020-01-13 22:00:00",11.21,7.52,10.42,10.15,12.83,1021,78,3.13,171,,90
"2020-01-13 23:00:00",11.35,7.28,10.53,10.15,12.93,1021,76,3.13,214,,90
"2020-01-14 00:00:00",11.55,7.47,10.75,9.63,12.83,1021,76,3.58,172,,90
"2020-01-14 01:00:00",11.52,8.01,10.79,9.63,12.93,1020,79,1.79,137,,75
"2020-01-14 02:00:00",11.66,7.38,10.84,10.19,12.83,1019,75,7.6,180,,90
"2020-01-14 03:00:00",11.53,8.02,10.8,10.19,12.83,1019,79,1.34,161,,40
"2020-01-14 04:00:00",11.54,8.21,10.84,10.56,12.93,1019,80,1.34,148,,75
"2020-01-14 05:00:00",11.58,8.62,10.93,10.56,13.39,1018,82,2.24,148,,75
"2020-01-14 06:00:00",11.61,8.82,10.99,10.56,13.39,1018,83,0.89,156,,40
"2020-01-14 07:00:00",11.9,8.75,11.26,10.56,13.39,1019,81,3.13,359,,75
"2020-01-14 08:00:00",11.59,8.8,10.97,10.71,13.39,1019,83,3.58,173,,20
"2020-01-14 09:00:00",12.28,8.93,11.65,11.12,13.94,1019,80,4.47,134,,40
"2020-01-14 10:00:00",12.66,9.12,12.04,11.12,14.23,1019,79,3.58,153,,20
"2020-01-14 11:00:00",13.03,8.9,12.37,12.41,14.73,1019,76,3.58,178,,40
"2020-01-14 12:00:00",13.21,9.27,12.6,12.37,14.83,1018,77,2.68,166,,75
"2020-01-14 13:00:00",13.46,9.51,12.87,12.37,15.56,1017,77,4.47,187,,40
"2020-01-14 14:00:00",14.13,8.53,13.4,12.93,15.53,1016,69,3.13,156,,40
"2020-01-14 15:00:00",14.67,9.26,14.02,14.04,15.76,1016,70,4.02,181,,40
"2020-01-14 16:00:00",14.71,9.3,14.06,13.89,15.76,1016,70,1.79,187,,20
"2020-01-14 17:00:00",14.22,9.45,13.6,13.34,15.23,1016,73,4.02,174,0.15,20
"2020-01-14 18:00:00",13.44,9.3,12.82,12.93,14.83,1016,76,3.13,204,0.22,75
"2020-01-14 19:00:00",13.32,9.76,12.77,12.37,14.93,1016,79,5.36,166,0.1,75
"2020-01-14 20:00:00",12.95,10.49,12.52,11.93,15.06,1016,85,4.02,186,0.59,40
"2020-01-14 21:00:00",12.45,10.52,12.05,11.82,13.94,1016,88,1.79,109,1.19,75
"2020-01-14 22:00:00",12.34,10.75,11.98,11.26,14.73,1015,90,3.58,181,0.68,75
"2020-01-14 23:00:00",12.91,10.63,12.5,11.72,14.73,1015,86,5.36,182,0.21,75
"2020-01-15 00:00:00",12.73,10.97,12.38,11.82,14.5,1015,89,6.26,106,0.25,75
"2020-01-15 01:00:00",12.96,11.02,12.61,11.82,14.73,1014,88,4.02,162,0.25,40
"2020-01-15 02:00:00",12.94,11,12.59,11.82,14.5,1014,88,7.15,149,0.53,40
"2020-01-15 03:00:00",13.18,11.58,12.9,12.37,13.93,1014,90,4.47,175,0.47,40
"2020-01-15 04:00:00",13.33,11.56,13.04,12.78,13.94,1013,89,5.81,160,0.73,40
"2020-01-15 05:00:00",11.31,10.38,10.95,8.77,15.06,1014,94,4.47,293,0.25,40
"2020-01-15 05:00:00",11.31,10.38,10.95,8.77,15.06,1014,94,4.47,293,0.25,40
"2020-01-15 06:00:00",11.17,10.56,10.85,9.71,15.06,1015,96,2.68,169,1.52,40
"2020-01-15 07:00:00",11.16,10.39,10.81,9.59,13.39,1016,95,1.34,199,2.92,75
"2020-01-15 08:00:00",11.37,10.91,11.1,9.49,13.39,1017,97,1.34,172,2.33,75
"2020-01-15 09:00:00",11.91,11.29,11.66,10.05,12.78,1018,96,1.34,359,,40
"2020-01-15 10:00:00",12.57,12.11,12.42,11.82,13.53,1019,97,1.34,359,0.21,75
"2020-01-15 11:00:00",13.64,12.37,13.46,11.16,16.17,1020,92,1.79,139,,40
"2020-01-15 12:00:00",14.4,12.61,14.22,12.41,15.76,1020,89,0.89,194,,20
"2020-01-15 13:00:00",15.4,12.89,15.22,14.49,16.67,1020,85,1.79,179,,40
"2020-01-15 14:00:00",15.79,12.91,15.59,14.63,16.67,1019,83,1.79,186,0.13,40
"2020-01-15 15:00:00",15.57,12.33,15.3,15.16,16.26,1020,81,1.79,176,0.15,20
"2020-01-15 16:00:00",14.92,12.6,14.71,14.51,15.71,1020,86,1.79,181,0.12,75
"2020-01-15 17:00:00",14.22,12.94,14.1,13.77,15.56,1020,92,2.24,167,0.25,75
"2020-01-15 18:00:00",14.31,13.03,14.2,13.48,15.56,1020,92,2.68,149,0.76,75
"2020-01-15 19:00:00",14.48,13.36,14.41,13.38,15.83,1020,93,3.13,359,0.51,75
"2020-01-15 20:00:00",14.56,13.28,14.47,13.38,16.72,1020,92,4.47,163,0.38,75
"2020-01-15 21:00:00",14.56,13.28,14.47,13.48,16.72,1020,92,2.68,174,0.17,75
"2020-01-15 22:00:00",14.75,13.3,14.66,12.27,17.28,1021,91,3.58,164,,75
"2020-01-15 23:00:00",15.21,13.06,15.06,14.04,16.72,1021,87,3.13,143,,75
"2020-01-16 00:00:00",15.09,12.77,14.9,14.04,16.23,1021,86,3.13,143,,90
"2020-01-16 01:00:00",15.34,12.65,15.12,14.45,16.43,1020,84,9.83,180,,75
"2020-01-16 02:00:00",15.73,12.29,15.45,15.19,16.72,1020,80,9,0,,90
"2020-01-16 03:00:00",14.85,11.99,14.56,13.94,16.72,1020,83,11.18,180,,90
"2020-01-16 04:00:00",15.18,11.76,14.84,14.04,16.72,1020,80,10.73,180,,90
"2020-01-16 05:00:00",14.8,11.76,14.48,13.89,16.72,1020,82,10.28,180,,75
"2020-01-16 06:00:00",14.59,11.74,14.27,13.48,16.43,1020,83,10.28,180,,75
"2020-01-16 07:00:00",14.78,12.11,14.51,13.89,15.83,1020,84,5.81,107,,90
"2020-01-16 08:00:00",14.63,11.78,14.32,13.89,15.27,1020,83,3.13,200,,75
"2020-01-16 09:00:00",15.42,11.41,15.03,14.45,15.77,1020,77,2.68,143,0.12,75
"2020-01-16 10:00:00",15.07,11.07,14.64,14.59,16.43,1020,77,4.02,143,0.18,75
"2020-01-16 11:00:00",15.3,10.49,14.79,14.59,15.77,1020,73,5.81,106,0.23,20
"2020-01-16 12:00:00",15.3,10.49,14.79,14.59,15.77,1020,73,3.58,184,0.22,20
"2020-01-16 13:00:00",15.13,10.33,14.6,14.59,15.61,1019,73,6.26,173,0.13,20
"2020-01-16 14:00:00",14.78,10.6,14.3,14.04,15.73,1018,76,3.58,140,0.14,20
"2020-01-16 15:00:00",13.98,10.78,13.55,13.48,14.73,1017,81,4.92,179,0.89,20
"2020-01-16 16:00:00",13.02,11.42,12.73,12.37,14.36,1017,90,4.47,359,1.66,75
"2020-01-16 17:00:00",13.05,11.11,12.71,11.72,14.5,1020,88,1.34,217,1.78,40
"2020-01-16 18:00:00",13.4,11.28,13.07,12.27,14.5,1022,87,0.89,359,3.48,20
"2020-01-16 19:00:00",12.86,11.59,12.6,11.82,13.94,1023,92,0.89,158,0.21,20
"2020-01-16 20:00:00",12.76,11.33,12.47,11.26,13.94,1023,91,0.45,182,,20
"2020-01-16 21:00:00",12.81,11.21,12.5,11.26,13.77,1023,90,1.79,188,,40
"2020-01-16 22:00:00",12.36,10.77,12,11.67,14.33,1024,90,0.89,359,3.81,75
"2020-01-16 23:00:00",11.77,10.19,11.35,10.71,13.18,1024,90,0.45,359,0.89,75
"2020-01-17 00:00:00",11.74,10.16,11.32,10.71,14.5,1025,90,0.89,183,0.25,40
"2020-01-17 01:00:00",12.11,10.69,11.75,10.71,14.5,1025,91,3.13,230,0.25,51
"2020-01-17 02:00:00",11.67,10.25,11.27,10.71,13.94,1026,91,2.68,260,0.12,57
"2020-01-17 03:00:00",11.98,9.89,11.51,10.61,13.39,1026,87,2.68,260,0.16,40
"2020-01-17 04:00:00",11.72,9.63,11.22,10.01,12.83,1027,87,1.34,250,,40
"2020-01-17 05:00:00",11.76,8.97,11.16,10.01,12.83,1027,83,1.34,280,,40
"2020-01-17 06:00:00",10.77,8.53,10.15,10.01,11.77,1028,86,2.24,270,,40
"2020-01-17 07:00:00",10.53,8.46,9.91,9.59,11.72,1029,87,0.45,76,,20
"2020-01-17 08:00:00",9.94,7.37,8.94,9.04,10.61,1030,84,2.24,310,,20
"2020-01-17 09:00:00",9.76,7.53,9.76,7.83,11.27,1031,86,0.89,50,,40
"2020-01-17 10:00:00",11.58,8.8,10.96,8.38,12.87,1032,83,0.45,14,,20
"2020-01-17 11:00:00",13,8.28,12.26,11.3,13.94,1033,73,0.89,336,,0
"2020-01-17 12:00:00",13.79,7.11,12.9,11.72,14.59,1032,64,0.45,48,,40
"2020-01-17 13:00:00",14.25,6.84,13.32,12.41,15.71,1032,61,2.24,320,,0
"2020-01-17 14:00:00",14.12,6.48,13.15,12.83,15.71,1031,60,2.24,300,,0
"2020-01-17 15:00:00",13.32,6.66,12.38,12.41,15.03,1031,64,2.24,300,,0
"2020-01-17 16:00:00",13.06,6.41,12.09,12.23,14.47,1031,64,1,0,,0
"2020-01-17 17:00:00",12.37,6.64,11.44,11.33,13.48,1031,68,1,0,,0
"2020-01-17 18:00:00",11.9,5.97,10.9,10.23,13.47,1031,67,0.45,211,,90
"2020-01-17 19:00:00",11.36,6.3,10.41,10.05,12.83,1031,71,2,0,,0
"2020-01-17 20:00:00",10.74,6.69,9.85,9.43,12.28,1031,76,0.45,187,,0
"2020-01-17 21:00:00",10.52,6.85,9.66,8.93,11.72,1030,78,0.45,129,,40
"2020-01-17 22:00:00",10.22,7.11,9.41,8.38,11.51,1030,81,1.34,168,0.1,75
"2020-01-17 23:00:00",10,7.25,10,8.38,11.14,1029,83,0.89,177,0.51,90
"2020-01-18 00:00:00",9.65,7.59,9.65,8.38,11.14,1029,87,0.45,76,1.4,90
"2020-01-18 01:00:00",9.34,8.11,6.98,7.83,11.14,1028,92,4.47,100,1.27,75
"2020-01-18 02:00:00",9.12,8.05,6.71,7.83,11.14,1027,93,4.47,100,3.81,75
"2020-01-18 03:00:00",9.56,8.64,6.75,7.83,12.83,1025,94,5.81,110,3.56,75
"2020-01-18 04:00:00",9.69,8.93,6.5,7.83,13.39,1024,95,7.15,120,2.03,75
"2020-01-18 05:00:00",10.32,9.56,9.89,7.83,13.94,1023,95,6.71,130,0.51,75
"2020-01-18 06:00:00",11.59,10.82,11.29,9.59,14.5,1023,95,5.81,130,0.25,75
"2020-01-18 07:00:00",12.5,12.04,12.34,10.4,14.5,1023,97,5.81,150,0.25,90
"2020-01-18 07:00:00",12.5,12.04,12.34,10.4,14.5,1023,97,5.81,150,0.25,90
"2020-01-18 08:00:00",12.97,12.03,12.78,10.95,14.5,1023,94,1.79,359,0.25,75
"2020-01-18 09:00:00",13.26,12.79,13.17,11.82,14.5,1024,97,0.89,176,0.38,40
"2020-01-18 09:00:00",13.26,12.79,13.17,11.82,14.5,1024,97,0.89,176,0.38,40
"2020-01-18 10:00:00",13.36,12.89,13.28,11.86,14.93,1024,97,0.89,359,0.51,75
"2020-01-18 11:00:00",13.72,13.25,13.68,12.93,16.17,1024,97,0.45,162,0.38,90
"2020-01-18 11:00:00",13.72,13.25,13.68,12.93,16.17,1024,97,0.45,162,0.38,90
"2020-01-18 11:00:00",13.72,13.25,13.68,12.93,16.17,1024,97,0.45,162,0.38,90
"2020-01-18 12:00:00",13.96,13.49,13.94,12.93,16.72,1024,97,0.45,359,0.38,40
"2020-01-18 13:00:00",14.12,13.17,14.04,13.48,15.33,1024,94,1.34,76,,75
"2020-01-18 14:00:00",14.48,12.86,14.33,12.97,15.73,1023,90,4.02,290,0.1,75
"2020-01-18 15:00:00",14.18,12.39,13.98,12.97,15.58,1024,89,0.89,162,0.24,40
"2020-01-18 16:00:00",13.84,12.23,13.63,12.41,15.53,1023,90,1.79,89,0.25,75
"2020-01-18 17:00:00",12.49,9.86,11.99,11.3,14.47,1024,84,1.34,210,0.25,40
"2020-01-18 18:00:00",12.15,8.99,11.54,10.74,13.94,1024,81,0.89,53,0.28,40
"2020-01-18 19:00:00",11.16,9.25,10.63,10.15,13.94,1024,88,0.45,359,0.51,40
"2020-01-18 20:00:00",11.08,9.17,10.54,10.15,12.73,1025,88,0.89,16,0.51,75
"2020-01-18 21:00:00",11.37,9.29,10.83,10.15,12.83,1024,87,1.34,64,0.25,40
"2020-01-18 22:00:00",11.11,9.86,10.68,10.05,12.43,1024,92,0.89,133,0.38,75
"2020-01-18 23:00:00",11.11,9.7,10.65,10.15,11.77,1024,91,2.68,247,0.25,40
"2020-01-19 00:00:00",10.71,8.97,10.16,9.59,11.77,1025,89,0.89,359,0.25,20
"2020-01-19 01:00:00",10.23,8.83,9.68,9.04,11.12,1025,91,0.89,92,0.25,0
"2020-01-19 02:00:00",9.4,7.52,6.7,8.48,11.67,1025,88,5.36,340,,0
"2020-01-19 03:00:00",9.3,7.25,7.35,7.93,12.83,1025,87,3.58,350,,0
"2020-01-19 04:00:00",9.07,6.86,8.77,7.83,11.72,1025,86,1.34,330,,40
"2020-01-19 05:00:00",8.75,6.71,8.41,7.37,11.51,1025,87,1.34,280,,0
"2020-01-19 06:00:00",8.46,6.92,6.58,6.72,11.23,1026,90,3.13,340,,0
"2020-01-19 07:00:00",8.52,6.98,8.15,6.82,10.93,1026,90,1.34,0,,0
"2020-01-19 08:00:00",7.78,5.92,6.81,6.16,9.63,1027,88,1.79,342,,0
"2020-01-19 09:00:00",8.47,6.43,8.47,5.61,11.51,1028,87,0.89,346,,0
"2020-01-19 10:00:00",10.44,7.14,9.63,7.76,12.62,1029,80,1.79,4,,0
"2020-01-19 11:00:00",11.96,6.46,11.01,11.51,13.39,1029,69,2.68,359,0.25,0
"2020-01-19 12:00:00",13.1,6.45,12.14,12.77,14.29,1029,64,3.13,359,,0
"2020-01-19 13:00:00",13.71,6.09,12.7,12.83,14.84,1029,60,1.34,21,,0
"2020-01-19 14:00:00",14.68,4.94,13.56,13.94,15.56,1028,52,3.58,19,,0
"2020-01-19 15:00:00",14.43,4.43,13.26,13.77,16.12,1028,51,1.79,27,,0
"2020-01-19 16:00:00",14.15,3.89,12.93,13.48,15.56,1028,50,2.68,13,,0
"2020-01-19 17:00:00",12.94,3.6,11.67,12.57,14.29,1028,53,1.34,341,,0
"2020-01-19 18:00:00",11.44,3.48,10.15,10.67,13.18,1029,58,2.68,16,,0
"2020-01-19 19:00:00",10.92,2.99,9.58,10.05,12.06,1030,58,2.24,4,,0
"2020-01-19 20:00:00",9.79,1.93,9.13,9.59,11.69,1030,58,1.79,25,,0
"2020-01-19 21:00:00",9.35,1.52,7.41,8.48,11.69,1031,58,3.58,33,,0
"2020-01-19 22:00:00",8.88,0.83,8.56,7.83,11.17,1031,57,1.34,359,,0
"2020-01-19 23:00:00",7.68,-0.26,6.28,6.16,8.94,1031,57,2.24,12,,0
"2020-01-20 00:00:00",7.21,-0.23,5.73,5.05,10.61,1032,59,2.24,12,,0
"2020-01-20 01:00:00",6.48,-1.46,3.67,5.71,10.06,1031,56,4.02,20,,0
"2020-01-20 02:00:00",4.88,-1.57,1.19,2.83,8.91,1032,62,5,0,,0
"2020-01-20 03:00:00",4.46,-1.73,1.45,3.38,8.36,1030,63,3.58,10,,0
"2020-01-20 04:00:00",3.95,-1.42,0.56,1.16,7.28,1030,67,4.02,350,,0
"2020-01-20 05:00:00",3.48,-1.47,-0.02,0.61,7.28,1029,69,4.02,10,,0
"2020-01-20 06:00:00",2.46,-1.66,-0.27,0.05,7.28,1029,73,2.68,10,,0
"2020-01-20 07:00:00",3,-1.88,1.28,0.05,6.72,1029,69,1.79,16,,0
"2020-01-20 08:00:00",2.48,-1.98,1.32,-0.51,6.72,1029,71,1.34,15,,0
"2020-01-20 09:00:00",4.07,-1.5,4.07,2.51,7.8,1029,66,0.89,18,,0
"2020-01-20 10:00:00",6.04,-0.8,6.04,2.96,9.33,1029,61,0.45,359,,0
"2020-01-20 11:00:00",8.2,-0.04,6.89,7.51,10.43,1029,56,2.24,22,,0
"2020-01-20 12:00:00",9.32,-0.26,7.62,8.77,11.73,1027,51,3.13,34,,0
"2020-01-20 13:00:00",10.67,-2.7,8.78,9.36,12.83,1026,38,3.13,37,,0
"2020-01-20 14:00:00",11.26,-3.21,9.36,9.84,12.93,1025,35,0.89,62,,0
"2020-01-20 15:00:00",11.4,-3.1,9.51,10.4,12.25,1024,35,3.13,27,,20
"2020-01-20 16:00:00",11.38,-3.46,9.46,9.84,13.39,1023,34,1.34,96,,0
"2020-01-20 17:00:00",10.92,-4.54,8.9,9.29,11.77,1023,32,2.68,41,,0
"2020-01-20 18:00:00",10.02,-4.53,7.97,8.89,10.77,1024,34,3.13,52,,20
"2020-01-20 19:00:00",9.79,-5.42,8.46,7.62,11.17,1024,32,2.68,58,,0
"2020-01-20 20:00:00",9.86,-4.66,8.84,7.06,11.17,1024,34,2.24,12,,0
"2020-01-20 21:00:00",9.15,-4.22,8.86,7.06,9.77,1025,37,1.34,112,,0
"2020-01-20 22:00:00",8.93,-3.48,5.95,7.06,10.61,1025,40,5.81,70,,0
"2020-01-20 23:00:00",8.6,-3.45,8.6,7.06,9.47,1025,41,0.45,359,,0
"2020-01-21 00:00:00",8.25,-3.45,7.84,6.73,9.27,1026,42,1.34,29,,0
"2020-01-21 01:00:00",8.12,-4.13,4.76,6.51,8.91,1025,40,6.26,50,,0
"2020-01-21 02:00:00",8.35,-3.65,7.07,5.93,8.77,1024,41,2.24,60,,0
"2020-01-21 03:00:00",8.1,-3.29,4.19,5.23,10.06,1024,43,8.05,100,,20
"2020-01-21 04:00:00",8.12,-3.27,4.48,6.51,8.77,1023,43,7.15,80,,0
"2020-01-21 05:00:00",7.77,-2.76,4.03,6.51,8.47,1023,46,7.15,100,,0
"2020-01-21 06:00:00",7.79,-1.99,3.79,5.05,10.06,1023,49,8.05,90,,0
"2020-01-21 07:00:00",7.56,-1.23,7.06,5.61,10.06,1023,53,1.34,23,,0
"2020-01-21 08:00:00",6.59,-1.16,5.43,4.49,8.36,1024,57,1.79,78,,0
"2020-01-21 09:00:00",8.03,-0.85,7.59,6.16,10.06,1023,53,1.34,23,,0
"2020-01-21 10:00:00",9.53,-0.08,9.29,8.18,10.61,1023,51,1.34,125,,0
"2020-01-21 11:00:00",11.34,-0.14,9.7,9.84,12.28,1022,45,3.58,30,,0
"2020-01-21 12:00:00",12.31,0.73,10.77,10.4,13.17,1021,45,2.68,39,,0
"2020-01-21 13:00:00",12.82,1.19,11.33,11.51,13.77,1020,45,2.24,339,,0
"2020-01-21 14:00:00",13.74,1.72,12.32,12.06,15.61,1019,44,3.58,40,,0
"2020-01-21 15:00:00",14.21,1.82,12.81,12.06,15.73,1018,43,2.68,28,,0
"2020-01-21 16:00:00",14.07,2.33,12.71,12.06,16.17,1018,45,3.13,54,,0
"2020-01-21 17:00:00",13.22,3.03,11.9,11.51,14.5,1018,50,1.79,46,,0
"2020-01-21 18:00:00",12.7,2.83,11.36,11.67,13.77,1018,51,3.13,32,,0
"2020-01-21 19:00:00",12.55,3.24,11.24,11.67,13.39,1018,53,2.24,30,,0
"2020-01-21 20:00:00",12.37,3.59,11.1,11.67,13.39,1018,55,0.89,4,,0
"2020-01-21 21:00:00",12.06,3.81,10.81,10.71,13.39,1018,57,4.47,60,,40
"2020-01-21 22:00:00",10.7,3.72,9.44,9.77,12.83,1018,62,3.13,350,,0
"2020-01-21 23:00:00",10.45,3.03,9.12,9.59,11.43,1019,60,5.36,20,,0
"2020-01-22 00:00:00",10.42,3.23,9.11,9.59,12.27,1019,61,2.68,30,,40
"2020-01-22 01:00:00",10.47,2.81,9.11,9.59,12.83,1019,59,3.13,50,,0
"2020-01-22 02:00:00",9.24,3.22,8.11,8.57,12.83,1019,66,2.24,20,,0
"2020-01-22 03:00:00",10.48,3.29,9.18,8.77,12.83,1018,61,2.24,20,,40
"2020-01-22 04:00:00",11.48,2.51,10.09,9.84,12.28,1018,54,4.47,40,,0
"2020-01-22 05:00:00",10.9,2.48,9.51,9.29,12.28,1018,56,5.81,80,,0
"2020-01-22 06:00:00",10.98,1.78,9.52,9.29,11.93,1018,53,5.36,70,,75
"2020-01-22 07:00:00",10.83,2.9,9.48,9.29,11.77,1018,58,1.79,316,,0
"2020-01-22 08:00:00",10.71,3.27,9.4,9.29,12.33,1018,60,3.13,66,,0
"2020-01-22 09:00:00",11.04,3.58,9.77,9.29,12.83,1018,60,2.24,27,,40
"2020-01-22 10:00:00",11.73,3.99,10.5,9.84,13.94,1018,59,1.79,40,,0
"2020-01-22 11:00:00",12.6,4.32,11.4,10.95,13.94,1019,57,2.68,139,,0
"2020-01-22 12:00:00",12.89,4.08,11.67,11.72,13.94,1018,55,3.13,4,,40
"2020-01-22 13:00:00",13.3,4.46,12.12,12.16,15.03,1017,55,1.34,101,,20
"2020-01-22 14:00:00",13.59,4.47,12.41,12.93,15.01,1017,54,3.58,89,,20
"2020-01-22 15:00:00",14.43,4.98,13.31,12.93,16.72,1016,53,2.68,24,,40
"2020-01-22 16:00:00",14.45,5,13.33,13.48,15.61,1015,53,1.34,94,,20
"2020-01-22 17:00:00",13.99,4.57,12.83,12.62,15.06,1016,53,0.45,115,,20
"2020-01-22 18:00:00",13.03,4.72,11.88,11.23,14.53,1016,57,1.79,12,,20
"2020-01-22 19:00:00",11.57,4.32,10.38,9.96,12.38,1016,61,2.24,320,,0
"2020-01-22 20:00:00",10.76,4.45,9.59,8.77,11.87,1016,65,0.89,22,,0
"2020-01-22 21:00:00",9.87,4.04,9.04,7.83,11.27,1017,67,2,0,,20
"2020-01-22 22:00:00",9.66,4.05,8.61,7.77,10.74,1016,68,2.24,20,,0
"2020-01-22 23:00:00",9.04,3.87,9.04,6.77,10.74,1016,70,0.45,52,,0
"2020-01-23 00:00:00",9.69,3.87,9.69,7.27,10.74,1016,67,0.89,209,,40
"2020-01-23 01:00:00",9.57,2.88,7.92,6.14,10.77,1015,63,3.13,80,,0
"2020-01-23 02:00:00",9.71,3.01,8.09,8.89,10.77,1015,63,3.13,110,,0
"2020-01-23 03:00:00",9.39,2.93,7.98,5.61,10.19,1015,64,2.68,120,,40
"2020-01-23 04:00:00",9.85,2.92,8.53,5.61,10.77,1014,62,2.68,90,,0
"2020-01-23 05:00:00",10,3.06,8.71,6.16,10.87,1014,62,2.68,90,,0
"2020-01-23 06:00:00",9.35,3.11,7.93,7.83,9.87,1014,65,2.68,110,,0
"2020-01-23 07:00:00",9.57,3.96,9.57,7.78,10.16,1014,68,0.89,33,,40
"2020-01-23 08:00:00",9.68,3.43,9.46,7.25,10.77,1015,65,1.34,102,0.14,0
"2020-01-23 09:00:00",9.21,3.62,9.21,7.51,10.17,1015,68,0.89,56,0.3,75
"2020-01-23 10:00:00",9.36,4.38,9.36,8.51,10.73,1016,71,0.89,75,0.25,75
"2020-01-23 11:00:00",9.79,5.19,9.58,9.04,11.12,1016,73,1.34,100,0.15,75
"2020-01-23 12:00:00",10.76,5.31,9.69,9.08,13.39,1016,69,2.68,101,0.28,75
"2020-01-23 13:00:00",10.83,5.17,9.74,9.08,13.94,1016,68,2.24,70,,20
"2020-01-23 14:00:00",11,5.33,9.93,10.15,13.94,1015,68,1.79,105,,20
"2020-01-23 15:00:00",12.11,5.51,11.05,10.61,13.93,1014,64,1.34,21,,40
"2020-01-23 16:00:00",11.52,5.83,10.5,10.61,13.94,1014,68,1.79,70,0.16,0
"2020-01-23 17:00:00",11.13,5.45,10.07,9.59,12.93,1015,68,1.79,22,,0
"2020-01-23 18:00:00",10.4,5.58,9.38,9.29,11.3,1015,72,1.79,85,,75
"2020-01-23 19:00:00",10.05,6.76,9.2,9.29,11.43,1016,80,0.89,359,0.51,75
"2020-01-23 20:00:00",9.36,6.27,9.36,8.48,11.3,1016,81,0.45,37,0.25,75
"2020-01-23 21:00:00",9.31,6.22,9.31,8.48,10.74,1016,81,0.45,28,0.25,40
