"dt_iso","temp","dew_point","feels_like","temp_min","temp_max","pressure","humidity","wind_speed","wind_deg","rain_1h","clouds_all","weather_main","weather_description"
"2021-01-10 11:00:00",7.63,1.69,5.31,6.51,9.04,1017,66,3.58,27,,0,"Clear","sky is clear"
"2021-01-10 12:00:00",8.15,1.76,8.15,7.49,9.43,1016,64,0.89,27,,0,"Clear","sky is clear"
"2021-01-10 13:00:00",9.12,2.23,9.12,7.56,10.93,1016,62,0.89,38,,0,"Clear","sky is clear"
"2021-01-10 14:00:00",9.57,2.43,7.46,8.39,11.33,1016,61,4.02,20,,0,"Clear","sky is clear"
"2021-01-10 15:00:00",9.79,1.93,9.79,8.34,11.23,1016,58,0.45,8,,0,"Clear","sky is clear"
"2021-01-10 16:00:00",9.73,1.87,9.52,7.93,11.72,1016,58,1.34,27,,0,"Clear","sky is clear"
"2021-01-10 17:00:00",9.27,0.95,7.84,7.51,10.27,1016,56,2.68,337,,0,"Clear","sky is clear"
"2021-01-10 18:00:00",7.91,-0.06,6.55,5.16,9.05,1017,57,2.24,30,,0,"Clear","sky is clear"
"2021-01-10 19:00:00",6.99,-0.62,5.47,4.45,7.87,1018,58,2.24,18,,0,"Clear","sky is clear"
"2021-01-10 20:00:00",6.69,-0.66,6.08,3.34,7.28,1018,59,1.34,31,,0,"Clear","sky is clear"
"2021-01-10 21:00:00",5.56,-0.81,4.8,3.38,7.38,1019,63,1.34,288,,0,"Clear","sky is clear"
"2021-01-10 22:00:00",4.98,-1.11,2.73,2.83,6.83,1020,64,2.68,39,,0,"Clear","sky is clear"
"2021-01-10 23:00:00",4.49,-1.15,4.49,3.38,6.27,1021,66,0.89,47,,0,"Clear","sky is clear"
"2021-01-11 00:00:00",3.91,-1.28,3.91,2.93,6.12,1021,68,0.89,74,,0,"Clear","sky is clear"
"2021-01-11 01:00:00",3.67,-1.48,0.21,2.93,4.5,1022,68,4.02,30,,0,"Clear","sky is clear"
"2021-01-11 02:00:00",3.74,-1.6,2.14,1.16,4.87,1022,67,1.79,81,,0,"Clear","sky is clear"
"2021-01-11 03:00:00",3.95,-1.6,2.98,2.27,4.87,1022,66,1.34,90,,0,"Clear","sky is clear"
"2021-01-11 04:00:00",3.31,-1.79,1.64,1.73,4.05,1022,68,1.79,71,,0,"Clear","sky is clear"
"2021-01-11 05:00:00",3.23,-2.21,1.55,1.23,4.05,1022,66,1.79,52,,0,"Clear","sky is clear"
"2021-01-11 06:00:00",2.63,-2.19,1.49,0.73,3.49,1023,69,1.34,139,,0,"Clear","sky is clear"
"2021-01-11 07:00:00",2,-2.22,2,-1.06,3.49,1023,72,0.45,49,,0,"Clear","sky is clear"
"2021-01-11 08:00:00",1.36,-2.28,1.36,-1.23,3.39,1024,75,0.45,103,,20,"Clouds","few clouds"
"2021-01-11 09:00:00",1.81,-2.38,0.56,-0.23,4.05,1024,72,1.34,54,,0,"Clear","sky is clear"
"2021-01-11 10:00:00",4.64,-0.66,3.76,2.51,7.41,1025,68,1.34,81,,0,"Clear","sky is clear"
"2021-01-11 11:00:00",7.35,-0.74,7.35,6.73,8.52,1026,56,0.89,107,,0,"Clear","sky is clear"
"2021-01-11 12:00:00",8.81,-0.21,8,8.33,9.63,1025,53,1.79,66,,0,"Clear","sky is clear"
"2021-01-11 13:00:00",9.52,-0.09,9.28,8.51,10.19,1025,51,1.34,60,,0,"Clear","sky is clear"
"2021-01-11 14:00:00",10.28,0.32,8.67,9.59,10.87,1024,50,0.89,29,,0,"Clear","sky is clear"
"2021-01-11 15:00:00",10.44,0.47,8.85,9.04,11.38,1024,50,0.89,86,,0,"Clear","sky is clear"
"2021-01-11 16:00:00",10.21,1.06,8.67,8.73,11.38,1025,53,3.13,350,,0,"Clear","sky is clear"
"2021-01-11 17:00:00",8.87,1.07,8.87,7.77,9.53,1025,58,0.45,355,,0,"Clear","sky is clear"
"2021-01-11 18:00:00",6.77,0.45,6.77,5.16,8.34,1026,64,0.45,359,,0,"Clear","sky is clear"
"2021-01-11 19:00:00",5.69,0.65,5.69,3.77,7.38,1026,70,0.45,40,,0,"Clear","sky is clear"
"2021-01-11 20:00:00",5.54,0.9,5.54,2.23,7.38,1027,72,0.89,43,,0,"Clear","sky is clear"
"2021-01-11 21:00:00",4.94,0.13,4.94,1.16,6.83,1027,71,0.45,84,,0,"Clear","sky is clear"
"2021-01-11 22:00:00",4.64,0.22,4.64,0.05,6.27,1028,73,0.45,172,,0,"Clear","sky is clear"
"2021-01-11 23:00:00",4.44,0.03,4.44,-0.51,6.27,1028,73,0.89,146,,0,"Clear","sky is clear"
"2021-01-12 00:00:00",3.97,-0.37,3.97,-1.06,6.27,1029,73,0.89,63,,0,"Clear","sky is clear"
"2021-01-12 01:00:00",3.71,-0.43,3.71,3.04,5.01,1029,74,0.45,90,,0,"Clear","sky is clear"
"2021-01-12 02:00:00",3.94,-0.57,0.29,2.93,5.01,1029,72,4.47,120,,0,"Clear","sky is clear"
"2021-01-12 03:00:00",3.59,-0.86,-0.15,3.04,4.45,1029,72,4.47,120,,0,"Clear","sky is clear"
"2021-01-12 04:00:00",2.77,-1.07,-1.16,2.49,4.45,1029,75,4.47,110,,0,"Clear","sky is clear"
"2021-01-12 05:00:00",3.01,-1.03,-0.31,2.77,3.89,1029,74,3.58,140,,0,"Clear","sky is clear"
"2021-01-12 06:00:00",2.88,-1.14,2.88,1.67,3.39,1029,74,0.45,93,,0,"Clear","sky is clear"
"2021-01-12 07:00:00",2.68,-1.15,1.54,1.67,3.48,1029,75,1.34,196,,0,"Clear","sky is clear"
"2021-01-12 08:00:00",1.75,-2.11,-0.16,-2.49,2.87,1030,74,1.79,180,,0,"Clear","sky is clear"
"2021-01-12 09:00:00",2.44,-1.68,0.64,-1.64,4.08,1031,73,1.79,135,,0,"Clear","sky is clear"
"2021-01-12 10:00:00",4.59,-0.7,3.7,1.51,7.41,1031,68,1.34,112,,0,"Clear","sky is clear"
"2021-01-12 11:00:00",7.35,1,6.82,6.73,9.08,1032,64,1.34,88,,0,"Clear","sky is clear"
"2021-01-12 12:00:00",9.15,1.8,8.86,8.23,9.87,1032,60,1.34,112,,0,"Clear","sky is clear"
"2021-01-12 13:00:00",10.47,2.32,9.06,9.73,10.87,1031,57,1.5,20,,0,"Clear","sky is clear"
"2021-01-12 14:00:00",11.02,2.08,9.59,9.33,11.83,1030,54,0.45,318,,0,"Clear","sky is clear"
"2021-01-12 15:00:00",10.95,2.52,9.56,9.43,11.83,1030,56,2.68,290,,0,"Clear","sky is clear"
"2021-01-12 16:00:00",10.54,3.11,9.22,9.71,11.17,1031,60,0.45,118,,0,"Clear","sky is clear"
"2021-01-12 17:00:00",9.26,3.87,8.14,8.23,10.06,1030,69,2.24,290,,0,"Clear","sky is clear"
"2021-01-12 18:00:00",7.54,3.21,7.54,6.43,8.89,1031,74,0.45,287,,0,"Clear","sky is clear"
"2021-01-12 19:00:00",6.47,3.27,6.47,4.23,7.94,1031,80,0.89,359,,0,"Clear","sky is clear"
"2021-01-12 20:00:00",5.84,3.18,5.84,2.73,7.38,1031,83,0.89,15,,1,"Clear","sky is clear"
"2021-01-12 21:00:00",5.43,2.95,4.65,1.72,7.38,1031,84,1.34,21,,1,"Clear","sky is clear"
"2021-01-12 22:00:00",4.92,2.61,4.92,2.43,6.3,1031,85,0.45,145,,1,"Clear","sky is clear"
"2021-01-12 23:00:00",3.76,1.96,3.76,2.43,5.74,1032,88,0.89,181,,1,"Clear","sky is clear"
"2021-01-13 00:00:00",3.68,2.04,3.68,1.43,3.87,1032,89,0.89,214,,1,"Clear","sky is clear"
"2021-01-13 01:00:00",1.82,0.81,1.82,1.43,2.23,1031,93,0.5,0,,1,"Clear","sky is clear"
"2021-01-13 02:00:00",2.81,0.7,2.81,0.93,2.87,1031,86,0.5,0,,1,"Clear","sky is clear"
"2021-01-13 03:00:00",2.81,1.79,2.81,0.43,2.87,1031,93,0,0,,1,"Clear","sky is clear"
"2021-01-13 04:00:00",2.8,0.69,-0.91,-0.17,2.87,1031,86,4.1,120,,1,"Clear","sky is clear"
"2021-01-13 05:00:00",1.81,0.8,0.31,-0.27,1.87,1031,93,1.5,120,,1,"Clear","sky is clear"
"2021-01-13 06:00:00",0.81,-1.11,0.81,-0.77,1.12,1031,86,0,0,,1,"Clear","sky is clear"
"2021-01-13 07:00:00",0.98,0.98,0.98,-0.77,4.63,1032,100,1,0,,1,"Clear","sky is clear"
"2021-01-13 08:00:00",0.18,-1.66,-4.45,-3.49,1.87,1032,86,4.6,110,,1,"Clear","sky is clear"
"2021-01-13 09:00:00",0.29,-1.57,-3.24,-2.49,5.74,1032,86,3.1,120,,0,"Clear","sky is clear"
"2021-01-13 10:00:00",3.09,-0.8,-0.55,-2.44,7.97,1032,75,4.1,120,,0,"Clear","sky is clear"
"2021-01-13 11:00:00",6.04,1.57,6.04,5.16,6.87,1033,73,0.45,187,,0,"Clear","sky is clear"
"2021-01-13 12:00:00",8.77,2.99,8.77,7.28,10.74,1032,67,0.89,181,,0,"Clear","sky is clear"
"2021-01-13 13:00:00",10.18,3.46,8.9,8.23,11.82,1031,63,0,0,,0,"Clear","sky is clear"
"2021-01-13 14:00:00",10.18,4.12,8.98,8.6,11.83,1031,66,0.45,311,,0,"Clear","sky is clear"
"2021-01-13 15:00:00",10.22,4.79,9.1,9.15,11.3,1031,69,0.89,316,,0,"Clear","sky is clear"
"2021-01-13 16:00:00",9.94,4.73,9.94,9.15,11.17,1031,70,0.45,18,,0,"Clear","sky is clear"
"2021-01-13 17:00:00",8.83,5.21,8.83,8.48,9.5,1031,78,0.45,54,,0,"Clear","sky is clear"
"2021-01-13 18:00:00",7.39,4.52,7.39,6.73,8.52,1031,82,0.45,4,,0,"Clear","sky is clear"
"2021-01-13 19:00:00",6.73,4.72,6.73,5.77,7.78,1032,87,0.89,346,,0,"Clear","sky is clear"
"2021-01-13 20:00:00",6.38,4.7,6.38,5.33,7.38,1032,89,0.89,359,,0,"Clear","sky is clear"
"2021-01-13 21:00:00",5.7,4.5,5.7,4.77,6.83,1032,92,0.45,18,,0,"Clear","sky is clear"
"2021-01-13 22:00:00",4.74,3.55,4.74,2.77,6.3,1032,92,0.45,25,,0,"Clear","sky is clear"
"2021-01-13 23:00:00",4.24,3.21,4.24,2.77,5.72,1032,93,0.89,40,,1,"Fog","fog"
"2021-01-14 00:00:00",4,2.97,4,0.93,5.72,1032,93,0,0,,1,"Fog","fog"
"2021-01-14 01:00:00",2.18,1.75,2.18,1.73,2.84,1032,97,0,0,,1,"Fog","fog"
"2021-01-14 02:00:00",1.97,1.97,1.97,1.23,5.19,1031,100,0,0,,1,"Fog","fog"
"2021-01-14 03:00:00",1.94,1.94,1.94,0.93,4.63,1032,100,0,0,,20,"Mist","mist"
"2021-01-14 04:00:00",0.89,0.89,0.89,0.23,3.52,1031,100,0,0,,20,"Mist","mist"
"2021-01-14 05:00:00",-0.07,-0.07,-0.07,-0.23,4.08,1031,100,0.5,0,,20,"Mist","mist"
"2021-01-14 06:00:00",-0.07,-0.07,-0.07,-0.23,4.08,1031,100,0,0,,20,"Mist","mist"
"2021-01-14 07:00:00",0.87,0.87,-2.09,0.73,2.97,1031,100,2.6,110,,40,"Mist","mist"
"2021-01-14 08:00:00",0.73,0.73,-0.92,0.51,0.87,1031,100,1.5,110,,40,"Mist","mist"
"2021-01-14 09:00:00",1.11,1.11,-2.25,0.77,1.76,1031,100,3.1,110,,20,"Mist","mist"
"2021-01-14 10:00:00",4.24,3.21,1.52,1.76,6.53,1031,93,3.1,100,,40,"Mist","mist"
"2021-01-14 11:00:00",6.73,3.7,5.29,6.12,7.43,1032,81,2.1,110,,1,"Clear","sky is clear"
"2021-01-14 12:00:00",8.22,5.33,8.22,6.27,10.76,1031,82,0.45,164,,0,"Clear","sky is clear"
"2021-01-14 13:00:00",9.88,4.88,9.88,9.05,10.76,1031,71,0.89,20,,0,"Clear","sky is clear"
"2021-01-14 14:00:00",10.21,5.59,9.19,9.63,10.71,1030,73,2.24,8,,0,"Clear","sky is clear"
"2021-01-14 15:00:00",10.53,6.86,9.68,9.71,11.27,1030,78,0.45,325,,0,"Clear","sky is clear"
"2021-01-14 16:00:00",10.9,7.59,10.13,9.49,12.43,1030,80,3.58,330,,0,"Clear","sky is clear"
"2021-01-14 17:00:00",10.82,8.05,10.12,9.49,11.87,1030,83,0.89,351,,0,"Clear","sky is clear"
"2021-01-14 18:00:00",9.39,7.51,9.39,8.36,10.16,1030,88,0.45,355,,0,"Clear","sky is clear"
"2021-01-14 19:00:00",8.53,6.99,8.53,7.37,9.63,1030,90,0.45,157,,0,"Clear","sky is clear"
"2021-01-14 20:00:00",7.35,5.82,7.35,6.77,9.08,1030,90,0.89,178,,1,"Clear","sky is clear"
"2021-01-14 21:00:00",6.64,5.12,6.02,5.71,6.93,1030,90,1.34,170,,1,"Mist","mist"
"2021-01-14 22:00:00",5.86,4.51,5.86,5.15,6.27,1030,91,0.89,141,,1,"Clear","sky is clear"
"2021-01-14 23:00:00",4.4,3.52,2.9,3.77,5.43,1031,94,1.79,178,,1,"Mist","mist"
"2021-01-15 00:00:00",4.9,3.56,4.9,3.89,5.43,1030,91,0.5,0,,1,"Mist","mist"
"2021-01-15 01:00:00",4.96,4.96,4.96,2.25,6.86,1030,100,0,0,,1,"Mist","mist"
"2021-01-15 02:00:00",4.79,4.21,2.57,3.34,7.41,1030,96,2.6,110,,1,"Mist","mist"
"2021-01-15 03:00:00",4.56,3.22,4.56,3.95,7.41,1030,91,0.45,122,,1,"Mist","mist"
"2021-01-15 04:00:00",4.5,3.32,4.5,3.33,4.87,1030,92,0.89,60,,1,"Clear","sky is clear"
"2021-01-15 05:00:00",3.66,2.33,3.66,3.23,3.87,1029,91,0.45,103,,1,"Clear","sky is clear"
"2021-01-15 06:00:00",3.02,1.85,3.02,2.77,4.23,1029,92,0.45,105,,1,"Clear","sky is clear"
"2021-01-15 07:00:00",2.38,1.95,2.38,1.77,3.39,1029,97,0.45,114,,1,"Clear","sky is clear"
"2021-01-15 08:00:00",2.17,1.01,2.17,-1.49,6.86,1030,92,1,0,,1,"Mist","mist"
"2021-01-15 09:00:00",2.54,1.22,1.38,-0.49,4.05,1031,91,1.34,143,,1,"Mist","mist"
"2021-01-15 10:00:00",5.6,3.93,4.85,3.51,10.74,1031,89,1.34,164,,1,"Clear","sky is clear"
"2021-01-15 11:00:00",7.76,5.4,7.76,6.83,9.47,1031,85,0.45,47,,1,"Clear","sky is clear"
"2021-01-15 12:00:00",10.81,6.75,9.93,10.06,12.97,1031,76,0.89,147,,1,"Clear","sky is clear"
"2021-01-15 13:00:00",12.51,7.4,11.67,10.23,13.53,1030,71,0.89,144,,0,"Clear","sky is clear"
"2021-01-15 14:00:00",12.48,7.98,11.72,10.82,14.04,1029,74,0.45,167,,1,"Clear","sky is clear"
"2021-01-15 15:00:00",12.19,8.28,11.48,11.72,12.97,1029,77,0.45,354,,0,"Clear","sky is clear"
"2021-01-15 16:00:00",11.89,8.74,11.25,11.38,12.97,1029,81,0.45,325,,1,"Clear","sky is clear"
"2021-01-15 17:00:00",11.1,8.33,10.43,10.71,11.86,1029,83,1.34,16,,0,"Clear","sky is clear"
"2021-01-15 18:00:00",9.47,7.75,9.47,8.73,10.16,1029,89,0.45,12,,0,"Clear","sky is clear"
"2021-01-15 19:00:00",8.67,7.29,8.67,6.73,9.63,1029,91,0,0,,1,"Clear","sky is clear"
"2021-01-15 20:00:00",7.59,6.38,7.59,5.33,9.05,1030,92,0.45,118,,1,"Clear","sky is clear"
"2021-01-15 21:00:00",7.16,6.26,7.16,4.49,8.49,1030,94,0.89,89,,1,"Fog","fog"
"2021-01-15 22:00:00",7.02,5.97,7.02,2.83,8.39,1030,93,0.45,143,,1,"Mist","mist"
"2021-01-15 23:00:00",5.68,4.48,5.68,2.27,7.38,1030,92,0.45,124,,1,"Mist","mist"
"2021-01-16 00:00:00",5.65,4.45,5.65,3.73,6.83,1030,92,0.89,58,,20,"Fog","fog"
"2021-01-16 01:00:00",4.16,3.28,3.22,1.16,5.62,1030,94,1.34,60,,20,"Clouds","few clouds"
"2021-01-16 02:00:00",3.96,3.08,2.99,2.33,5.62,1030,94,1.34,10,,20,"Fog","fog"
"2021-01-16 03:00:00",3.08,2.21,0.88,0.05,4.5,1030,94,2.24,60,,1,"Clear","sky is clear"
"2021-01-16 04:00:00",3.12,2.4,0.15,1.23,4.5,1030,95,3.13,90,,1,"Clear","sky is clear"
"2021-01-16 05:00:00",2.77,1.6,1.64,1.33,3.95,1029,92,1.34,106,,1,"Clear","sky is clear"
"2021-01-16 06:00:00",3.47,1.83,3.47,0.83,4.5,1029,89,0.45,104,,0,"Clear","sky is clear"
"2021-01-16 07:00:00",2.37,1.21,1.19,-0.17,3.39,1030,92,1.34,40,,0,"Clear","sky is clear"
"2021-01-16 08:00:00",1.52,0.21,0.23,-0.49,2.28,1030,91,1.34,120,,0,"Clear","sky is clear"
"2021-01-16 09:00:00",2.99,0.88,2.99,-0.49,5.19,1030,86,0.45,141,,0,"Clear","sky is clear"
"2021-01-16 10:00:00",5.84,3.01,5.84,3.83,9.08,1031,82,0.89,74,,0,"Clear","sky is clear"
"2021-01-16 11:00:00",8.5,4.14,8.5,6.83,8.87,1031,74,0.45,359,,0,"Clear","sky is clear"
"2021-01-16 12:00:00",10.52,4.44,9.35,9.33,11.87,1030,66,0.45,64,0.25,0,"Rain","light rain"
"2021-01-16 13:00:00",11.84,4.09,10.62,10.27,13.48,1030,59,1,0,,0,"Clear","sky is clear"
"2021-01-16 14:00:00",11.85,4.81,10.71,9.73,13.48,1029,62,1.34,4,,0,"Clear","sky is clear"
"2021-01-16 15:00:00",12.36,5.52,11.3,11.38,13.39,1029,63,0.45,359,,0,"Clear","sky is clear"
"2021-01-16 16:00:00",11.31,5.41,10.25,10.27,12.96,1029,67,1.79,335,,0,"Clear","sky is clear"
"2021-01-16 17:00:00",10.3,6.07,9.34,9.43,11.73,1030,75,1.34,334,,0,"Clear","sky is clear"
"2021-01-16 18:00:00",8.07,5.19,8.07,6.43,9.45,1030,82,0.45,45,,0,"Clear","sky is clear"
"2021-01-16 19:00:00",6.86,4.68,6.86,4.77,9.63,1030,86,0.89,4,,0,"Clear","sky is clear"
"2021-01-16 20:00:00",6.15,3.48,6.15,3.38,7.94,1031,83,0.45,60,,1,"Clear","sky is clear"
"2021-01-16 21:00:00",5.71,3.72,4.97,2.73,8.52,1031,87,1.34,83,,1,"Mist","mist"
"2021-01-16 22:00:00",4.18,2.53,2.65,2.77,5.16,1031,89,1.79,141,,1,"Mist","mist"
"2021-01-16 23:00:00",2.8,1.78,0.7,1.33,3.89,1031,93,2.1,100,,1,"Mist","mist"
"2021-01-17 00:00:00",4.01,2.98,1.64,1.43,7.41,1031,93,2.6,110,,1,"Clear","sky is clear"
"2021-01-17 01:00:00",3.81,2.78,3.81,1.93,3.87,1030,93,1,0,,1,"Mist","mist"
"2021-01-17 02:00:00",3.02,2,-0.31,1.83,7.41,1029,93,3.6,100,,1,"Clear","sky is clear"
"2021-01-17 03:00:00",2.81,1.79,0.21,1.23,2.87,1030,93,2.6,100,,1,"Clear","sky is clear"
"2021-01-17 04:00:00",0.96,-0.98,-1.46,0.77,6.3,1030,86,2.1,90,,1,"Clear","sky is clear"
"2021-01-17 05:00:00",0.01,0.01,-1.74,-0.23,6.86,1030,100,1.5,40,,1,"Mist","mist"
"2021-01-17 06:00:00",1.95,1.95,1.95,0.23,6.86,1030,100,1,0,,1,"Clear","sky is clear"
"2021-01-17 07:00:00",2.06,0.59,2.06,0.73,6.3,1030,90,0.89,132,,0,"Clear","sky is clear"
"2021-01-17 08:00:00",0.41,-1.46,-1.29,-2.47,6.86,1031,86,1.5,80,,0,"Clear","sky is clear"
"2021-01-17 09:00:00",1.43,-0.57,-2.59,-2.47,6.86,1031,86,4.1,110,,0,"Clear","sky is clear"
"2021-01-17 10:00:00",3.58,-0.38,1.13,-2.24,10.19,1031,75,2.6,100,,0,"Clear","sky is clear"
"2021-01-17 11:00:00",7.94,2.81,6.25,6.53,12.41,1031,70,2.68,100,,0,"Clear","sky is clear"
"2021-01-17 12:00:00",9.7,3.66,9.7,8.49,11.86,1031,66,0.89,144,,0,"Clear","sky is clear"
"2021-01-17 13:00:00",11.25,4.47,10.08,10.16,12.93,1030,63,0.45,162,,0,"Clear","sky is clear"
"2021-01-17 14:00:00",12.47,5.4,11.39,11.51,13.48,1029,62,1.34,230,,1,"Clear","sky is clear"
"2021-01-17 15:00:00",12.33,5.27,11.24,11.51,13.95,1029,62,0.89,68,,0,"Clear","sky is clear"
"2021-01-17 16:00:00",12.18,6.02,11.18,10.82,14.63,1028,66,2.24,280,,0,"Clear","sky is clear"
"2021-01-17 17:00:00",11.78,5.86,10.76,10.51,14.08,1028,67,1.34,290,,0,"Clear","sky is clear"
"2021-01-17 18:00:00",9.52,5.12,9.52,7.51,10.72,1028,74,0.45,130,,0,"Clear","sky is clear"
"2021-01-17 19:00:00",8.18,4.76,8.18,6.14,9.15,1029,79,0.89,150,,1,"Clear","sky is clear"
"2021-01-17 20:00:00",7.6,4.55,7.6,5.03,8.39,1029,81,0.89,129,,1,"Clear","sky is clear"
"2021-01-17 21:00:00",6.78,4.27,6.78,3.91,6.93,1029,84,0,0,,1,"Clear","sky is clear"
"2021-01-17 22:00:00",4.85,2.71,4.85,3.36,6.93,1028,86,1,0,,1,"Clear","sky is clear"
"2021-01-17 23:00:00",6.8,3.77,6,3.63,6.87,1028,81,1.5,0,,1,"Clear","sky is clear"
"2021-01-18 00:00:00",5.81,3.65,3.09,3.33,5.87,1028,86,3.6,120,,1,"Clear","sky is clear"
"2021-01-18 01:00:00",5.19,1.85,5.19,3.33,10.19,1028,79,0.89,89,,0,"Clear","sky is clear"
"2021-01-18 02:00:00",6.44,2.52,4.82,4.73,9.63,1027,76,2.24,86,,0,"Clear","sky is clear"
"2021-01-18 03:00:00",2.97,0.86,0.4,2.77,8.52,1028,86,2.6,20,,1,"Clear","sky is clear"
"2021-01-18 04:00:00",4.93,2.79,4.93,3.83,9.08,1027,86,0,0,,0,"Clear","sky is clear"
"2021-01-18 05:00:00",5.34,2.35,3.99,3.34,5.87,1027,81,1.79,119,,0,"Clear","sky is clear"
"2021-01-18 06:00:00",5.82,2.82,3.42,3.43,5.87,1027,81,3.1,90,,0,"Clear","sky is clear"
"2021-01-18 07:00:00",5.34,2.17,5.34,2.93,5.87,1027,80,0.89,138,,0,"Clear","sky is clear"
"2021-01-18 08:00:00",4.31,1,4.31,-0.49,5.87,1027,79,0.89,115,,0,"Clear","sky is clear"
"2021-01-18 09:00:00",4.61,0.57,4.61,-0.49,6.87,1027,75,0.45,111,,0,"Clear","sky is clear"
"2021-01-18 10:00:00",7.36,2.26,5.91,3.51,8.87,1027,70,2.24,95,,0,"Clear","sky is clear"
"2021-01-18 11:00:00",9.92,4.3,8.91,8.49,11.87,1027,68,2.24,185,,0,"Clear","sky is clear"
"2021-01-18 12:00:00",12.33,5.03,11.21,11.27,13.87,1027,61,0.89,125,,0,"Clear","sky is clear"
"2021-01-18 13:00:00",13.87,5.5,12.8,11.73,16.3,1026,57,0.89,177,,0,"Clear","sky is clear"
"2021-01-18 14:00:00",13.99,7.07,13.09,11.93,16.3,1025,63,0.45,178,,0,"Clear","sky is clear"
"2021-01-18 15:00:00",13.28,8.14,12.52,11.73,14.5,1025,71,0.45,190,,0,"Clear","sky is clear"
"2021-01-18 16:00:00",13.02,7.89,12.23,11.43,15.58,1025,71,1.34,250,,0,"Clear","sky is clear"
"2021-01-18 17:00:00",12.13,8.03,11.38,11.51,13.34,1025,76,2.24,240,,1,"Clear","sky is clear"
"2021-01-18 18:00:00",9.98,7.05,9.98,8.23,11.12,1025,82,0.45,191,,1,"Mist","mist"
"2021-01-18 19:00:00",9.21,6.82,9.21,6.93,10.16,1025,85,0.45,175,,1,"Mist","mist"
"2021-01-18 20:00:00",7.85,5.82,7.39,5.23,9.05,1025,87,1.34,191,,1,"Fog","fog"
"2021-01-18 21:00:00",7.62,5.09,6.62,4.49,8.95,1025,84,1.79,174,,1,"Clear","sky is clear"
"2021-01-18 22:00:00",6.66,3.98,5.51,3.38,7.49,1025,83,1.79,109,,1,"Clear","sky is clear"
"2021-01-18 23:00:00",6.93,3.9,5.4,5.43,7.49,1025,81,2.24,181,,1,"Clear","sky is clear"
"2021-01-19 00:00:00",6.24,3.91,5.03,3.36,6.93,1025,85,1.79,162,,1,"Clear","sky is clear"
"2021-01-19 01:00:00",4.82,2.68,1.58,4.73,5.01,1024,86,4.1,130,,1,"Clear","sky is clear"
"2021-01-19 02:00:00",5.34,2.52,5.34,3.73,5.87,1024,82,0.45,103,,0,"Clear","sky is clear"
"2021-01-19 03:00:00",5.34,2.52,1.96,2.93,5.87,1024,82,4.6,120,,0,"Clear","sky is clear"
"2021-01-19 04:00:00",4.7,2.56,1.16,3.73,4.87,1023,86,4.6,120,,0,"Clear","sky is clear"
"2021-01-19 05:00:00",4.5,2.37,4.5,3.73,4.87,1022,86,0.89,127,,0,"Clear","sky is clear"
"2021-01-19 06:00:00",4.9,1.74,1.98,3.73,5.06,1022,80,3.6,120,,0,"Clear","sky is clear"
"2021-01-19 07:00:00",5.35,1.65,5.35,3.89,5.93,1022,77,0.89,62,,0,"Clear","sky is clear"
"2021-01-19 08:00:00",5.6,1.15,5.6,3.51,8.83,1022,73,0.45,148,,0,"Clear","sky is clear"
"2021-01-19 09:00:00",6.28,2.55,6.28,5.56,7.28,1021,77,0.45,120,,0,"Clear","sky is clear"
"2021-01-19 10:00:00",8.22,4.8,8.22,6.67,9.73,1022,79,0.89,142,,40,"Clouds","scattered clouds"
"2021-01-19 11:00:00",9.8,6.34,8.77,7.93,10.87,1022,79,2.24,168,,90,"Clouds","overcast clouds"
"2021-01-19 12:00:00",11.05,7.74,10.3,10.19,11.93,1021,80,3.58,159,,75,"Clouds","broken clouds"
"2021-01-19 13:00:00",11.53,8.02,10.8,10.71,12.53,1020,79,3.13,178,,20,"Clouds","few clouds"
"2021-01-19 14:00:00",12.25,7.95,11.49,11.26,13.36,1018,75,4.47,175,,20,"Clouds","few clouds"
"2021-01-19 15:00:00",12.26,7.96,11.5,11.26,13.53,1017,75,2.68,171,,20,"Clouds","few clouds"
"2021-01-19 16:00:00",12.39,7.89,11.62,11.67,13.16,1017,74,3.58,147,,40,"Clouds","scattered clouds"
"2021-01-19 17:00:00",11.83,7.74,11.05,11.26,12.8,1016,76,4.02,172,,75,"Clouds","broken clouds"
"2021-01-19 18:00:00",11.79,7.89,11.04,11.26,12.56,1015,77,4.92,180,,90,"Clouds","overcast clouds"
"2021-01-19 19:00:00",12.11,7.42,11.28,11.26,12.87,1014,73,4.92,174,,75,"Clouds","broken clouds"
"2021-01-19 20:00:00",12.17,7.48,11.35,11.12,12.87,1014,73,5.81,168,,20,"Clouds","few clouds"
"2021-01-19 21:00:00",12.16,7.27,11.31,10.93,12.87,1013,72,6.26,145,0.14,75,"Rain","light rain"
"2021-01-19 22:00:00",12.15,7.46,11.33,10.05,12.87,1011,73,6.26,179,0.3,75,"Rain","light intensity shower rain"
"2021-01-19 23:00:00",11.93,7.45,11.11,11.26,12.8,1010,74,4.47,110,0.47,75,"Rain","light intensity shower rain"
"2021-01-20 00:00:00",10.68,8.26,10.02,10.27,12.27,1009,85,3.13,188,1.02,75,"Rain","moderate rain"
"2021-01-20 01:00:00",10.14,8.58,9.56,9.59,10.87,1007,90,4.47,152,2.8,75,"Rain","moderate rain"
"2021-01-20 02:00:00",10.24,9.32,9.77,9.49,10.87,1006,94,7.6,148,4.95,90,"Rain","heavy intensity rain"
